"STATION","NAME","DATE","TMAX","TMIN"
"NOE00134658","LOKSMYR, NO","2017-01-18",,
"NOE00134658","LOKSMYR, NO","2017-01-19",,
"NOE00134658","LOKSMYR, NO","2017-01-20",,
"NOE00134658","LOKSMYR, NO","2017-01-21",,
"NOE00134658","LOKSMYR, NO","2017-01-22",,
"NOE00134658","LOKSMYR, NO","2017-01-23",,
"NOE00134658","LOKSMYR, NO","2017-01-24",,
"NOE00134658","LOKSMYR, NO","2017-01-25",,
"NOE00134658","LOKSMYR, NO","2017-01-26",,
"NOE00134658","LOKSMYR, NO","2017-01-27",,
"NOE00134658","LOKSMYR, NO","2017-01-28",,
"NOE00134658","LOKSMYR, NO","2017-01-29",,
"NOE00134658","LOKSMYR, NO","2017-01-30",,
"NOE00134658","LOKSMYR, NO","2017-01-31",,
"NOE00134658","LOKSMYR, NO","2017-02-01",,
"NOE00134658","LOKSMYR, NO","2017-02-02",,
"NOE00134658","LOKSMYR, NO","2017-02-03",,
"NOE00134658","LOKSMYR, NO","2017-02-04",,
"NOE00134658","LOKSMYR, NO","2017-02-05",,
"NOE00134658","LOKSMYR, NO","2017-02-06",,
"NOE00134658","LOKSMYR, NO","2017-02-07",,
"NOE00134658","LOKSMYR, NO","2017-02-08",,
"NOE00134658","LOKSMYR, NO","2017-02-09",,
"NOE00134658","LOKSMYR, NO","2017-02-10",,
"NOE00134658","LOKSMYR, NO","2017-02-11",,
"NOE00134658","LOKSMYR, NO","2017-02-12",,
"NOE00134658","LOKSMYR, NO","2017-02-13",,
"NOE00134658","LOKSMYR, NO","2017-02-14",,
"NOE00134658","LOKSMYR, NO","2017-02-15",,
"NOE00134658","LOKSMYR, NO","2017-02-16",,
"NOE00134658","LOKSMYR, NO","2017-02-17",,
"NOE00134658","LOKSMYR, NO","2017-02-18",,
"NOE00134658","LOKSMYR, NO","2017-02-19",,
"NOE00134658","LOKSMYR, NO","2017-02-20",,
"NOE00134658","LOKSMYR, NO","2017-02-21",,
"NOE00134658","LOKSMYR, NO","2017-02-22",,
"NOE00134658","LOKSMYR, NO","2017-02-23",,
"NOE00134658","LOKSMYR, NO","2017-02-24",,
"NOE00134658","LOKSMYR, NO","2017-02-25",,
"NOE00134658","LOKSMYR, NO","2017-02-26",,
"NOE00134658","LOKSMYR, NO","2017-02-27",,
"NOE00134658","LOKSMYR, NO","2017-02-28",,
"NOE00134658","LOKSMYR, NO","2017-03-01",,
"NOE00134658","LOKSMYR, NO","2017-03-02",,
"NOE00134658","LOKSMYR, NO","2017-03-03",,
"NOE00134658","LOKSMYR, NO","2017-03-04",,
"NOE00134658","LOKSMYR, NO","2017-03-05",,
"NOE00134658","LOKSMYR, NO","2017-03-06",,
"NOE00134658","LOKSMYR, NO","2017-03-07",,
"NOE00134658","LOKSMYR, NO","2017-03-08",,
"NOE00134658","LOKSMYR, NO","2017-03-09",,
"NOE00134658","LOKSMYR, NO","2017-03-10",,
"NOE00134658","LOKSMYR, NO","2017-03-11",,
"NOE00134658","LOKSMYR, NO","2017-03-12",,
"NOE00134658","LOKSMYR, NO","2017-03-13",,
"NOE00134658","LOKSMYR, NO","2017-03-14",,
"NOE00134658","LOKSMYR, NO","2017-03-15",,
"NOE00134658","LOKSMYR, NO","2017-03-16",,
"NOE00134658","LOKSMYR, NO","2017-03-17",,
"NOE00134658","LOKSMYR, NO","2017-03-18",,
"NOE00134658","LOKSMYR, NO","2017-03-19",,
"NOE00134658","LOKSMYR, NO","2017-03-20",,
"NOE00134658","LOKSMYR, NO","2017-03-21",,
"NOE00134658","LOKSMYR, NO","2017-03-22",,
"NOE00134658","LOKSMYR, NO","2017-03-23",,
"NOE00134658","LOKSMYR, NO","2017-03-24",,
"NOE00134658","LOKSMYR, NO","2017-03-25",,
"NOE00134658","LOKSMYR, NO","2017-03-26",,
"NOE00134658","LOKSMYR, NO","2017-03-27",,
"NOE00134658","LOKSMYR, NO","2017-03-28",,
"NOE00134658","LOKSMYR, NO","2017-03-29",,
"NOE00134658","LOKSMYR, NO","2017-03-30",,
"NOE00134658","LOKSMYR, NO","2017-03-31",,
"NOE00134658","LOKSMYR, NO","2017-04-01",,
"NOE00134658","LOKSMYR, NO","2017-04-02",,
"NOE00134658","LOKSMYR, NO","2017-04-03",,
"NOE00134658","LOKSMYR, NO","2017-04-04",,
"NOE00134658","LOKSMYR, NO","2017-04-05",,
"NOE00134658","LOKSMYR, NO","2017-04-06",,
"NOE00134658","LOKSMYR, NO","2017-04-07",,
"NOE00134658","LOKSMYR, NO","2017-04-08",,
"NOE00134658","LOKSMYR, NO","2017-04-09",,
"NOE00134658","LOKSMYR, NO","2017-04-10",,
"NOE00134658","LOKSMYR, NO","2017-04-11",,
"NOE00134658","LOKSMYR, NO","2017-04-12",,
"NOE00134658","LOKSMYR, NO","2017-04-13",,
"NOE00134658","LOKSMYR, NO","2017-04-14",,
"NOE00134658","LOKSMYR, NO","2017-04-15",,
"NOE00134658","LOKSMYR, NO","2017-04-16",,
"NOE00134658","LOKSMYR, NO","2017-04-17",,
"NOE00134658","LOKSMYR, NO","2017-04-18",,
"NOE00134658","LOKSMYR, NO","2017-04-19",,
"NOE00134658","LOKSMYR, NO","2017-04-20",,
"NOE00134658","LOKSMYR, NO","2017-04-21",,
"NOE00134658","LOKSMYR, NO","2017-04-22",,
"NOE00134658","LOKSMYR, NO","2017-04-23",,
"NOE00134658","LOKSMYR, NO","2017-04-24",,
"NOE00134658","LOKSMYR, NO","2017-04-25",,
"NOE00134658","LOKSMYR, NO","2017-04-26",,
"NOE00134658","LOKSMYR, NO","2017-04-27",,
"NOE00134658","LOKSMYR, NO","2017-04-28",,
"NOE00134658","LOKSMYR, NO","2017-04-29",,
"NOE00134658","LOKSMYR, NO","2017-04-30",,
"NOE00134658","LOKSMYR, NO","2017-05-01",,
"NOE00134658","LOKSMYR, NO","2017-05-02",,
"NOE00134658","LOKSMYR, NO","2017-05-03",,
"NOE00134658","LOKSMYR, NO","2017-05-04",,
"NOE00134658","LOKSMYR, NO","2017-05-05",,
"NOE00134658","LOKSMYR, NO","2017-05-06",,
"NOE00134658","LOKSMYR, NO","2017-05-07",,
"NOE00134658","LOKSMYR, NO","2017-05-08",,
"NOE00134658","LOKSMYR, NO","2017-05-09",,
"NOE00134658","LOKSMYR, NO","2017-05-10",,
"NOE00134658","LOKSMYR, NO","2017-05-11",,
"NOE00134658","LOKSMYR, NO","2017-05-12",,
"NOE00134658","LOKSMYR, NO","2017-05-13",,
"NOE00134658","LOKSMYR, NO","2017-05-14",,
"NOE00134658","LOKSMYR, NO","2017-05-15",,
"NOE00134658","LOKSMYR, NO","2017-05-16",,
"NOE00134658","LOKSMYR, NO","2017-05-17",,
"NOE00134658","LOKSMYR, NO","2017-05-18",,
"NOE00134658","LOKSMYR, NO","2017-05-19",,
"NOE00134658","LOKSMYR, NO","2017-05-20",,
"NOE00134658","LOKSMYR, NO","2017-05-21",,
"NOE00134658","LOKSMYR, NO","2017-05-22",,
"NOE00134658","LOKSMYR, NO","2017-05-23",,
"NOE00134658","LOKSMYR, NO","2017-05-24",,
"NOE00134658","LOKSMYR, NO","2017-05-25",,
"NOE00134658","LOKSMYR, NO","2017-05-26",,
"NOE00134658","LOKSMYR, NO","2017-05-27",,
"NOE00134658","LOKSMYR, NO","2017-05-28",,
"NOE00134658","LOKSMYR, NO","2017-05-29",,
"NOE00134658","LOKSMYR, NO","2017-05-30",,
"NOE00134658","LOKSMYR, NO","2017-05-31",,
"NOE00134658","LOKSMYR, NO","2017-06-01",,
"NOE00134658","LOKSMYR, NO","2017-06-02",,
"NOE00134658","LOKSMYR, NO","2017-06-03",,
"NOE00134658","LOKSMYR, NO","2017-06-04",,
"NOE00134658","LOKSMYR, NO","2017-06-05",,
"NOE00134658","LOKSMYR, NO","2017-06-06",,
"NOE00134658","LOKSMYR, NO","2017-06-07",,
"NOE00134658","LOKSMYR, NO","2017-06-08",,
"NOE00134658","LOKSMYR, NO","2017-06-09",,
"NOE00134658","LOKSMYR, NO","2017-06-10",,
"NOE00134658","LOKSMYR, NO","2017-06-11",,
"NOE00134658","LOKSMYR, NO","2017-06-12",,
"NOE00134658","LOKSMYR, NO","2017-06-13",,
"NOE00134658","LOKSMYR, NO","2017-06-14",,
"NOE00134658","LOKSMYR, NO","2017-06-15",,
"NOE00134658","LOKSMYR, NO","2017-06-16",,
"NOE00134658","LOKSMYR, NO","2017-06-17",,
"NOE00134658","LOKSMYR, NO","2017-06-18",,
"NOE00134658","LOKSMYR, NO","2017-06-19",,
"NOE00134658","LOKSMYR, NO","2017-06-20",,
"NOE00134658","LOKSMYR, NO","2017-06-21",,
"NOE00134658","LOKSMYR, NO","2017-06-22",,
"NOE00134658","LOKSMYR, NO","2017-06-23",,
"NOE00134658","LOKSMYR, NO","2017-06-24",,
"NOE00134658","LOKSMYR, NO","2017-06-25",,
"NOE00134658","LOKSMYR, NO","2017-06-26",,
"NOE00134658","LOKSMYR, NO","2017-06-27",,
"NOE00134658","LOKSMYR, NO","2017-06-28",,
"NOE00134658","LOKSMYR, NO","2017-06-29",,
"NOE00134658","LOKSMYR, NO","2017-06-30",,
"NOE00134658","LOKSMYR, NO","2017-07-01",,
"NOE00134658","LOKSMYR, NO","2017-07-02",,
"NOE00134658","LOKSMYR, NO","2017-07-03",,
"NOE00134658","LOKSMYR, NO","2017-07-04",,
"NOE00134658","LOKSMYR, NO","2017-07-05",,
"NOE00134658","LOKSMYR, NO","2017-07-06",,
"NOE00134658","LOKSMYR, NO","2017-07-07",,
"NOE00134658","LOKSMYR, NO","2017-07-08",,
"NOE00134658","LOKSMYR, NO","2017-07-09",,
"NOE00134658","LOKSMYR, NO","2017-07-10",,
"NOE00134658","LOKSMYR, NO","2017-07-11",,
"NOE00134658","LOKSMYR, NO","2017-07-12",,
"NOE00134658","LOKSMYR, NO","2017-07-13",,
"NOE00134658","LOKSMYR, NO","2017-07-14",,
"NOE00134658","LOKSMYR, NO","2017-07-15",,
"NOE00134658","LOKSMYR, NO","2017-07-16",,
"NOE00134658","LOKSMYR, NO","2017-07-17",,
"NOE00134658","LOKSMYR, NO","2017-07-18",,
"NOE00134658","LOKSMYR, NO","2017-07-19",,
"NOE00134658","LOKSMYR, NO","2017-07-20",,
"NOE00134658","LOKSMYR, NO","2017-07-21",,
"NOE00134658","LOKSMYR, NO","2017-07-22",,
"NOE00134658","LOKSMYR, NO","2017-07-23",,
"NOE00134658","LOKSMYR, NO","2017-07-24",,
"NOE00134658","LOKSMYR, NO","2017-07-25",,
"NOE00134658","LOKSMYR, NO","2017-07-26",,
"NOE00134658","LOKSMYR, NO","2017-07-27",,
"NOE00134658","LOKSMYR, NO","2017-07-28",,
"NOE00134658","LOKSMYR, NO","2017-07-29",,
"NOE00134658","LOKSMYR, NO","2017-07-30",,
"NOE00134658","LOKSMYR, NO","2017-07-31",,
"NOE00134658","LOKSMYR, NO","2017-08-01",,
"NOE00134658","LOKSMYR, NO","2017-08-02",,
"NOE00134658","LOKSMYR, NO","2017-08-03",,
"NOE00134658","LOKSMYR, NO","2017-08-04",,
"NOE00134658","LOKSMYR, NO","2017-08-05",,
"NOE00134658","LOKSMYR, NO","2017-08-06",,
"NOE00134658","LOKSMYR, NO","2017-08-07",,
"NOE00134658","LOKSMYR, NO","2017-08-08",,
"NOE00134658","LOKSMYR, NO","2017-08-09",,
"NOE00134658","LOKSMYR, NO","2017-08-10",,
"NOE00134658","LOKSMYR, NO","2017-08-11",,
"NOE00134658","LOKSMYR, NO","2017-08-12",,
"NOE00134658","LOKSMYR, NO","2017-08-13",,
"NOE00134658","LOKSMYR, NO","2017-08-14",,
"NOE00134658","LOKSMYR, NO","2017-08-15",,
"NOE00134658","LOKSMYR, NO","2017-08-16",,
"NOE00134658","LOKSMYR, NO","2017-08-17",,
"NOE00134658","LOKSMYR, NO","2017-08-18",,
"NOE00134658","LOKSMYR, NO","2017-08-19",,
"NOE00134658","LOKSMYR, NO","2017-08-20",,
"NOE00134658","LOKSMYR, NO","2017-08-21",,
"NOE00134658","LOKSMYR, NO","2017-08-22",,
"NOE00134658","LOKSMYR, NO","2017-08-23",,
"NOE00134658","LOKSMYR, NO","2017-08-24",,
"NOE00134658","LOKSMYR, NO","2017-08-25",,
"NOE00134658","LOKSMYR, NO","2017-08-26",,
"NOE00134658","LOKSMYR, NO","2017-08-27",,
"NOE00134658","LOKSMYR, NO","2017-08-28",,
"NOE00134658","LOKSMYR, NO","2017-08-29",,
"NOE00134658","LOKSMYR, NO","2017-08-30",,
"NOE00134658","LOKSMYR, NO","2017-08-31",,
"NOE00134658","LOKSMYR, NO","2017-09-01",,
"NOE00134658","LOKSMYR, NO","2017-09-02",,
"NOE00134658","LOKSMYR, NO","2017-09-03",,
"NOE00134658","LOKSMYR, NO","2017-09-04",,
"NOE00134658","LOKSMYR, NO","2017-09-05",,
"NOE00134658","LOKSMYR, NO","2017-09-06",,
"NOE00134658","LOKSMYR, NO","2017-09-07",,
"NOE00134658","LOKSMYR, NO","2017-09-08",,
"NOE00134658","LOKSMYR, NO","2017-09-09",,
"NOE00134658","LOKSMYR, NO","2017-09-10",,
"NOE00134658","LOKSMYR, NO","2017-09-11",,
"NOE00134658","LOKSMYR, NO","2017-09-12",,
"NOE00134658","LOKSMYR, NO","2017-09-13",,
"NOE00134658","LOKSMYR, NO","2017-09-14",,
"NOE00134658","LOKSMYR, NO","2017-09-15",,
"NOE00134658","LOKSMYR, NO","2017-09-16",,
"NOE00134658","LOKSMYR, NO","2017-09-17",,
"NOE00134658","LOKSMYR, NO","2017-09-18",,
"NOE00134658","LOKSMYR, NO","2017-09-19",,
"NOE00134658","LOKSMYR, NO","2017-09-20",,
"NOE00134658","LOKSMYR, NO","2017-09-21",,
"NOE00134658","LOKSMYR, NO","2017-09-22",,
"NOE00134658","LOKSMYR, NO","2017-09-23",,
"NOE00134658","LOKSMYR, NO","2017-09-24",,
"NOE00134658","LOKSMYR, NO","2017-09-25",,
"NOE00134658","LOKSMYR, NO","2017-09-26",,
"NOE00134658","LOKSMYR, NO","2017-09-27",,
"NOE00134658","LOKSMYR, NO","2017-09-28",,
"NOE00134658","LOKSMYR, NO","2017-09-29",,
"NOE00134658","LOKSMYR, NO","2017-09-30",,
"NOE00134658","LOKSMYR, NO","2017-10-01",,
"NOE00134658","LOKSMYR, NO","2017-10-02",,
"NOE00134658","LOKSMYR, NO","2017-10-03",,
"NOE00134658","LOKSMYR, NO","2017-10-04",,
"NOE00134658","LOKSMYR, NO","2017-10-05",,
"NOE00134658","LOKSMYR, NO","2017-10-06",,
"NOE00134658","LOKSMYR, NO","2017-10-07",,
"NOE00134658","LOKSMYR, NO","2017-10-08",,
"NOE00134658","LOKSMYR, NO","2017-10-09",,
"NOE00134658","LOKSMYR, NO","2017-10-10",,
"NOE00134658","LOKSMYR, NO","2017-10-11",,
"NOE00134658","LOKSMYR, NO","2017-10-12",,
"NOE00134658","LOKSMYR, NO","2017-10-13",,
"NOE00134658","LOKSMYR, NO","2017-10-14",,
"NOE00134658","LOKSMYR, NO","2017-10-15",,
"NOE00134658","LOKSMYR, NO","2017-10-16",,
"NOE00134658","LOKSMYR, NO","2017-10-17",,
"NOE00134658","LOKSMYR, NO","2017-10-18",,
"NOE00134658","LOKSMYR, NO","2017-10-19",,
"NOE00134658","LOKSMYR, NO","2017-10-20",,
"NOE00134658","LOKSMYR, NO","2017-10-21",,
"NOE00134658","LOKSMYR, NO","2017-10-22",,
"NOE00134658","LOKSMYR, NO","2017-10-23",,
"NOE00134658","LOKSMYR, NO","2017-10-24",,
"NOE00134658","LOKSMYR, NO","2017-10-25",,
"NOE00134658","LOKSMYR, NO","2017-10-26",,
"NOE00134658","LOKSMYR, NO","2017-10-27",,
"NOE00134658","LOKSMYR, NO","2017-10-28",,
"NOE00134658","LOKSMYR, NO","2017-10-29",,
"NOE00134658","LOKSMYR, NO","2017-10-30",,
"NOE00134658","LOKSMYR, NO","2017-10-31",,
"NOE00134658","LOKSMYR, NO","2017-11-01",,
"NOE00134658","LOKSMYR, NO","2017-11-02",,
"NOE00134658","LOKSMYR, NO","2017-11-03",,
"NOE00134658","LOKSMYR, NO","2017-11-04",,
"NOE00134658","LOKSMYR, NO","2017-11-05",,
"NOE00134658","LOKSMYR, NO","2017-11-06",,
"NOE00134658","LOKSMYR, NO","2017-11-07",,
"NOE00134658","LOKSMYR, NO","2017-11-08",,
"NOE00134658","LOKSMYR, NO","2017-11-09",,
"NOE00134658","LOKSMYR, NO","2017-11-10",,
"NOE00134658","LOKSMYR, NO","2017-11-11",,
"NOE00134658","LOKSMYR, NO","2017-11-12",,
"NOE00134658","LOKSMYR, NO","2017-11-13",,
"NOE00134658","LOKSMYR, NO","2017-11-14",,
"NOE00134658","LOKSMYR, NO","2017-11-15",,
"NOE00134658","LOKSMYR, NO","2017-11-16",,
"NOE00134658","LOKSMYR, NO","2017-11-17",,
"NOE00134658","LOKSMYR, NO","2017-11-18",,
"NOE00134658","LOKSMYR, NO","2017-11-19",,
"NOE00134658","LOKSMYR, NO","2017-11-20",,
"NOE00134658","LOKSMYR, NO","2017-11-21",,
"NOE00134658","LOKSMYR, NO","2017-11-22",,
"NOE00134658","LOKSMYR, NO","2017-11-23",,
"NOE00134658","LOKSMYR, NO","2017-11-24",,
"NOE00134658","LOKSMYR, NO","2017-11-25",,
"NOE00134658","LOKSMYR, NO","2017-11-26",,
"NOE00134658","LOKSMYR, NO","2017-11-27",,
"NOE00134658","LOKSMYR, NO","2017-11-28",,
"NOE00134658","LOKSMYR, NO","2017-11-29",,
"NOE00134658","LOKSMYR, NO","2017-11-30",,
"NOE00134658","LOKSMYR, NO","2017-12-01",,
"NOE00134658","LOKSMYR, NO","2017-12-02",,
"NOE00134658","LOKSMYR, NO","2017-12-03",,
"NOE00134658","LOKSMYR, NO","2017-12-04",,
"NOE00134658","LOKSMYR, NO","2017-12-05",,
"NOE00134658","LOKSMYR, NO","2017-12-06",,
"NOE00134658","LOKSMYR, NO","2017-12-07",,
"NOE00134658","LOKSMYR, NO","2017-12-08",,
"NOE00134658","LOKSMYR, NO","2017-12-09",,
"NOE00134658","LOKSMYR, NO","2017-12-10",,
"NOE00134658","LOKSMYR, NO","2017-12-11",,
"NOE00134658","LOKSMYR, NO","2017-12-12",,
"NOE00134658","LOKSMYR, NO","2017-12-13",,
"NOE00134658","LOKSMYR, NO","2017-12-14",,
"NOE00134658","LOKSMYR, NO","2017-12-15",,
"NOE00134658","LOKSMYR, NO","2017-12-16",,
"NOE00134658","LOKSMYR, NO","2017-12-17",,
"NOE00134658","LOKSMYR, NO","2017-12-18",,
"NOE00134658","LOKSMYR, NO","2017-12-19",,
"NOE00134658","LOKSMYR, NO","2017-12-20",,
"NOE00134658","LOKSMYR, NO","2017-12-21",,
"NOE00134658","LOKSMYR, NO","2017-12-22",,
"NOE00134658","LOKSMYR, NO","2017-12-23",,
"NOE00134658","LOKSMYR, NO","2017-12-24",,
"NOE00134658","LOKSMYR, NO","2017-12-25",,
"NOE00134658","LOKSMYR, NO","2017-12-26",,
"NOE00134658","LOKSMYR, NO","2017-12-27",,
"NOE00134658","LOKSMYR, NO","2017-12-28",,
"NOE00134658","LOKSMYR, NO","2017-12-29",,
"NOE00134658","LOKSMYR, NO","2017-12-30",,
"NOE00134658","LOKSMYR, NO","2017-12-31",,
"NOE00134658","LOKSMYR, NO","2018-01-01",,
"NOE00134658","LOKSMYR, NO","2018-01-02",,
"NOE00134658","LOKSMYR, NO","2018-01-03",,
"NOE00134658","LOKSMYR, NO","2018-01-04",,
"NOE00134658","LOKSMYR, NO","2018-01-05",,
"NOE00134658","LOKSMYR, NO","2018-01-06",,
"NOE00134658","LOKSMYR, NO","2018-01-07",,
"NOE00134658","LOKSMYR, NO","2018-01-08",,
"NOE00134658","LOKSMYR, NO","2018-01-09",,
"NOE00134658","LOKSMYR, NO","2018-01-10",,
"NOE00134658","LOKSMYR, NO","2018-01-11",,
"NOE00134658","LOKSMYR, NO","2018-01-12",,
"NOE00134658","LOKSMYR, NO","2018-01-13",,
"NOE00134658","LOKSMYR, NO","2018-01-14",,
"NOE00134658","LOKSMYR, NO","2018-01-15",,
"NOE00134658","LOKSMYR, NO","2018-01-16",,
"NOE00134658","LOKSMYR, NO","2018-01-17",,
"NOE00134658","LOKSMYR, NO","2018-01-18",,
"NOE00134658","LOKSMYR, NO","2018-01-19",,
"NOE00134658","LOKSMYR, NO","2018-01-20",,
"NOE00134658","LOKSMYR, NO","2018-01-21",,
"NOE00134658","LOKSMYR, NO","2018-01-22",,
"NOE00134658","LOKSMYR, NO","2018-01-23",,
"NOE00134658","LOKSMYR, NO","2018-01-24",,
"NOE00134658","LOKSMYR, NO","2018-01-25",,
"NOE00134658","LOKSMYR, NO","2018-01-26",,
"NOE00134658","LOKSMYR, NO","2018-01-27",,
"NOE00134658","LOKSMYR, NO","2018-01-28",,
"NOE00134658","LOKSMYR, NO","2018-01-29",,
"NOE00134658","LOKSMYR, NO","2018-01-30",,
"NOE00134658","LOKSMYR, NO","2018-01-31",,
"NOE00134658","LOKSMYR, NO","2018-02-01",,
"NOE00134658","LOKSMYR, NO","2018-02-02",,
"NOE00134658","LOKSMYR, NO","2018-02-03",,
"NOE00134658","LOKSMYR, NO","2018-02-04",,
"NOE00134658","LOKSMYR, NO","2018-02-05",,
"NOE00134658","LOKSMYR, NO","2018-02-06",,
"NOE00134658","LOKSMYR, NO","2018-02-07",,
"NOE00134658","LOKSMYR, NO","2018-02-08",,
"NOE00134658","LOKSMYR, NO","2018-02-09",,
"NOE00134658","LOKSMYR, NO","2018-02-10",,
"NOE00134658","LOKSMYR, NO","2018-02-11",,
"NOE00134658","LOKSMYR, NO","2018-02-12",,
"NOE00134658","LOKSMYR, NO","2018-02-13",,
"NOE00134658","LOKSMYR, NO","2018-02-14",,
"NOE00134658","LOKSMYR, NO","2018-02-15",,
"NOE00134658","LOKSMYR, NO","2018-02-16",,
"NOE00134658","LOKSMYR, NO","2018-02-17",,
"NOE00134658","LOKSMYR, NO","2018-02-18",,
"NOE00134658","LOKSMYR, NO","2018-02-19",,
"NOE00134658","LOKSMYR, NO","2018-02-20",,
"NOE00134658","LOKSMYR, NO","2018-02-21",,
"NOE00134658","LOKSMYR, NO","2018-02-22",,
"NOE00134658","LOKSMYR, NO","2018-02-23",,
"NOE00134658","LOKSMYR, NO","2018-02-24",,
"NOE00134658","LOKSMYR, NO","2018-02-25",,
"NOE00134658","LOKSMYR, NO","2018-02-26",,
"NOE00134658","LOKSMYR, NO","2018-02-27",,
"NOE00134658","LOKSMYR, NO","2018-02-28",,
"NOE00134658","LOKSMYR, NO","2018-03-01",,
"NOE00134658","LOKSMYR, NO","2018-03-02",,
"NOE00134658","LOKSMYR, NO","2018-03-03",,
"NOE00134658","LOKSMYR, NO","2018-03-04",,
"NOE00134658","LOKSMYR, NO","2018-03-05",,
"NOE00134658","LOKSMYR, NO","2018-03-06",,
"NOE00134658","LOKSMYR, NO","2018-03-07",,
"NOE00134658","LOKSMYR, NO","2018-03-08",,
"NOE00134658","LOKSMYR, NO","2018-03-09",,
"NOE00134658","LOKSMYR, NO","2018-03-10",,
"NOE00134658","LOKSMYR, NO","2018-03-11",,
"NOE00134658","LOKSMYR, NO","2018-03-12",,
"NOE00134658","LOKSMYR, NO","2018-03-13",,
"NOE00134658","LOKSMYR, NO","2018-03-14",,
"NOE00134658","LOKSMYR, NO","2018-03-15",,
"NOE00134658","LOKSMYR, NO","2018-03-16",,
"NOE00134658","LOKSMYR, NO","2018-03-17",,
"NOE00134658","LOKSMYR, NO","2018-03-18",,
"NOE00134658","LOKSMYR, NO","2018-03-19",,
"NOE00134658","LOKSMYR, NO","2018-03-20",,
"NOE00134658","LOKSMYR, NO","2018-03-21",,
"NOE00134658","LOKSMYR, NO","2018-03-22",,
"NOE00134658","LOKSMYR, NO","2018-03-23",,
"NOE00134658","LOKSMYR, NO","2018-03-24",,
"NOE00134658","LOKSMYR, NO","2018-03-25",,
"NOE00134658","LOKSMYR, NO","2018-03-26",,
"NOE00134658","LOKSMYR, NO","2018-03-27",,
"NOE00134658","LOKSMYR, NO","2018-03-28",,
"NOE00134658","LOKSMYR, NO","2018-03-29",,
"NOE00134658","LOKSMYR, NO","2018-03-30",,
"NOE00134658","LOKSMYR, NO","2018-03-31",,
"NOE00134658","LOKSMYR, NO","2018-04-01",,
"NOE00134658","LOKSMYR, NO","2018-04-02",,
"NOE00134658","LOKSMYR, NO","2018-04-03",,
"NOE00134658","LOKSMYR, NO","2018-04-04",,
"NOE00134658","LOKSMYR, NO","2018-04-05",,
"NOE00134658","LOKSMYR, NO","2018-04-06",,
"NOE00134658","LOKSMYR, NO","2018-04-07",,
"NOE00134658","LOKSMYR, NO","2018-04-08",,
"NOE00134658","LOKSMYR, NO","2018-04-09",,
"NOE00134658","LOKSMYR, NO","2018-04-10",,
"NOE00134658","LOKSMYR, NO","2018-04-11",,
"NOE00134658","LOKSMYR, NO","2018-04-12",,
"NOE00134658","LOKSMYR, NO","2018-04-13",,
"NOE00134658","LOKSMYR, NO","2018-04-14",,
"NOE00134658","LOKSMYR, NO","2018-04-15",,
"NOE00134658","LOKSMYR, NO","2018-04-16",,
"NOE00134658","LOKSMYR, NO","2018-04-17",,
"NOE00134658","LOKSMYR, NO","2018-04-18",,
"NOE00134658","LOKSMYR, NO","2018-04-19",,
"NOE00134658","LOKSMYR, NO","2018-04-20",,
"NOE00134658","LOKSMYR, NO","2018-04-21",,
"NOE00134658","LOKSMYR, NO","2018-04-22",,
"NOE00134658","LOKSMYR, NO","2018-04-23",,
"NOE00134658","LOKSMYR, NO","2018-04-24",,
"NOE00134658","LOKSMYR, NO","2018-04-25",,
"NOE00134658","LOKSMYR, NO","2018-04-26",,
"NOE00134658","LOKSMYR, NO","2018-04-27",,
"NOE00134658","LOKSMYR, NO","2018-04-28",,
"NOE00134658","LOKSMYR, NO","2018-04-29",,
"NOE00134658","LOKSMYR, NO","2018-04-30",,
"NOE00134658","LOKSMYR, NO","2018-05-01",,
"NOE00134658","LOKSMYR, NO","2018-05-02",,
"NOE00134658","LOKSMYR, NO","2018-05-03",,
"NOE00134658","LOKSMYR, NO","2018-05-04",,
"NOE00134658","LOKSMYR, NO","2018-05-05",,
"NOE00134658","LOKSMYR, NO","2018-05-06",,
"NOE00134658","LOKSMYR, NO","2018-05-07",,
"NOE00134658","LOKSMYR, NO","2018-05-08",,
"NOE00134658","LOKSMYR, NO","2018-05-09",,
"NOE00134658","LOKSMYR, NO","2018-05-10",,
"NOE00134658","LOKSMYR, NO","2018-05-11",,
"NOE00134658","LOKSMYR, NO","2018-05-12",,
"NOE00134658","LOKSMYR, NO","2018-05-13",,
"NOE00134658","LOKSMYR, NO","2018-05-14",,
"NOE00134658","LOKSMYR, NO","2018-05-15",,
"NOE00134658","LOKSMYR, NO","2018-05-16",,
"NOE00134658","LOKSMYR, NO","2018-05-17",,
"NOE00134658","LOKSMYR, NO","2018-05-18",,
"NOE00134658","LOKSMYR, NO","2018-05-19",,
"NOE00134658","LOKSMYR, NO","2018-05-20",,
"NOE00134658","LOKSMYR, NO","2018-05-21",,
"NOE00134658","LOKSMYR, NO","2018-05-22",,
"NOE00134658","LOKSMYR, NO","2018-05-23",,
"NOE00134658","LOKSMYR, NO","2018-05-24",,
"NOE00134658","LOKSMYR, NO","2018-05-25",,
"NOE00134658","LOKSMYR, NO","2018-05-26",,
"NOE00134658","LOKSMYR, NO","2018-05-27",,
"NOE00134658","LOKSMYR, NO","2018-05-28",,
"NOE00134658","LOKSMYR, NO","2018-05-29",,
"NOE00134658","LOKSMYR, NO","2018-05-30",,
"NOE00134658","LOKSMYR, NO","2018-05-31",,
